"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL179874";"";"0";"461.52";"0";"4.64";"4o";"O=C(NC(c1ccccc1)c1ccccc1)C(NC(=O)n1nnc2ccccc21)c1ccccc1";"IC50";"'='";"42500.0";"nM";"4.37";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL833254";"Inhibition of pancreatic carcinoma cell line (MiaPaCa-2) growth";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1141177";"1";"Scientific Literature";"J. Med. Chem.";"2005";"CHEMBL3308500";""
"CHEMBL4227322";"";"0";"340.38";"0";"4.97";"25";"Cc1ccncc1-c1ccc(-c2cc(C(=O)O)c3ccccc3n2)cc1";"IC50";"'='";"17900.0";"nM";"4.75";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4224225";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4219256";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4283663";"";"0";"535.58";"2";"6.02";"6k";"COc1cc(OC)c2sc(-c3ccc(N/C=C\C(=O)c4cc(OC)c(OC)c([N+](=O)[O-])c4)c(C)c3)nc2c1";"IC50";"'='";"10400.0";"nM";"4.98";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4261839";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4261486";"1";"Scientific Literature";"MedChemComm";"2017";"CHEMBL3308500";""
"CHEMBL4167516";"";"0";"1219.40";"None";"None";"17";"C=Cc1c(C)c2cc3nc(c(CC(=O)OC)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)NCCOCCOCCNC(=O)CCCC(=O)Oc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1OC)C(CCC(=O)OC)C3C";"IC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4148305";"Phototoxicity in human MIAPaCa2 cells assessed as reduction in cell viability preincubated for 3 hrs followed by 9 J/cm2 laser light irradiation and measured after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4145531";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL560282";"";"0";"494.95";"0";"3.74";"33";"C#CCn1cc(C(=O)NC(C(=O)NC2CCCCC2)c2ccccc2)c(=O)c2cc(F)c(Cl)nc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1056016";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1153592";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2009";"CHEMBL3308500";""
"CHEMBL4202488";"";"0";"455.40";"1";"5.57";"20k";"CCCCCc1nc(N)n(CC(=O)Nc2ccc(C)cc2)c1-c1ccccc1Br";"IC50";"'='";"5600.0";"nM";"5.25";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4191877";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4190235";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4225229";"";"0";"315.33";"0";"3.79";"31";"O=C(O)c1cc(-c2ccc(-n3ccnc3)cc2)nc2ccccc12";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4224225";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4219256";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4174287";"";"0";"447.62";"1";"6.70";"5";"CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(N=C=O)C[C@H]4[C@]3(C)CC[C@@]21C";"IC50";"'='";"530.0";"nM";"6.28";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4133423";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4130422";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL1241156";"";"0";"568.59";"2";"6.29";"10, SKI-I-ASP";"CC(=O)Oc1ccccc1C(=O)Oc1ccc2ccccc2c1/C=N/NC(=O)c1cc(-c2ccc3ccccc3c2)n[nH]1";"IC50";"'='";"1600.0";"nM";"5.80";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1246439";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by SRB assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1240447";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";"CHEMBL3308500";""
"CHEMBL4063903";"";"0";"356.47";"1";"5.87";"16h";"Cc1cccc(CCCc2ccc(C3CC=CC(=O)O3)c3ccccc23)c1";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4057053";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs in presence of type 1 collagen coated surface by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4052751";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4206851";"";"0";"475.39";"1";"5.43";"20q";"Cc1ccc(NC(=O)Cn2c(N)nc(Cc3ccccc3)c2-c2ccccc2Br)cc1";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4191877";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4190235";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL428647";"PACLITAXEL";"4";"853.92";"2";"3.74";"Paclitaxel";"CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4191877";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4190235";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL464223";"";"0";"290.25";"0";"-2.15";"8; 6-Et-FUR";"CCc1c(F)c(=O)[nH]c(=O)n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL4220264";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4219052";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4292186";"";"0";"461.50";"1";"5.70";"5g";"COc1ccc2nc(-c3ccc(N/C=C\C(=O)c4ccc(OC)c([N+](=O)[O-])c4)cc3)sc2c1";"IC50";"'='";"23600.0";"nM";"4.63";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4261839";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4261486";"1";"Scientific Literature";"MedChemComm";"2017";"CHEMBL3308500";""
"CHEMBL4287828";"";"0";"555.45";"2";"6.57";"5p";"COc1ccc2nc(-c3ccc(N/C=C\C(=O)c4cc(OC)c(OC)c(OC)c4Br)cc3)sc2c1";"IC50";"'='";"14700.0";"nM";"4.83";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4261839";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4261486";"1";"Scientific Literature";"MedChemComm";"2017";"CHEMBL3308500";""
"CHEMBL4283928";"";"0";"475.53";"1";"6.01";"6g";"COc1ccc2nc(-c3ccc(N/C=C\C(=O)c4ccc(OC)c([N+](=O)[O-])c4)c(C)c3)sc2c1";"IC50";"'='";"23600.0";"nM";"4.63";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4261839";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by sulforhodamine B assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4261486";"1";"Scientific Literature";"MedChemComm";"2017";"CHEMBL3308500";""
"CHEMBL4165936";"";"0";"536.71";"2";"6.63";"21";"CC(=O)Oc1cc2c(c(C)c1OC(C)=O)C(=O)C=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(CO)C[C@H]4[C@]3(C)CC[C@]12C";"IC50";"'='";"480.0";"nM";"6.32";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4133423";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4130422";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4215659";"";"0";"555.76";"2";"7.77";"21";"CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(NC(=O)Nc5ccccc5N)C[C@H]4[C@]3(C)CC[C@@]21C";"IC50";"'='";"560.0";"nM";"6.25";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4192290";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4190255";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL2315756";"";"0";"302.29";"0";"3.43";"6b";"N#Cc1ccc2nc(NC(=O)c3cc4ccccc4o3)[nH]c2c1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2318733";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2311305";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2013";"CHEMBL3308500";""
"CHEMBL4073907";"";"0";"457.37";"1";"5.40";"6c";"COc1cc(Br)c(/C=C2\CCC/C(=C\c3nc(C)c(C)nc3C)C2=O)cc1OC";"IC50";"'='";"3300.0";"nM";"5.48";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4034790";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by propidium iodide staining based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4033650";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4096017";"";"0";"262.30";"0";"2.28";"20";"C=C(COC(=O)CCCc1ccccc1)C(=O)OC";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4004464";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4002638";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3308500";""
"CHEMBL4087388";"";"0";"504.44";"2";"1.34";"23";"C=C(COC(=O)c1cc(C(=O)OCC(=C)C(=O)OC)cc(C(=O)OCC(=C)C(=O)OC)c1)C(=O)OC";"IC50";"'='";"4630.0";"nM";"5.33";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4004464";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4002638";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3308500";""
"CHEMBL4064361";"";"0";"487.40";"0";"4.42";"8o";"COc1cc(Br)c(/C=C2\CN(C)CC(=C\c3nc(C)c(C)nc3C)/C2=N\O)cc1OC";"IC50";"'='";"80.0";"nM";"7.10";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4034790";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by propidium iodide staining based fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4033650";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL462085";"";"0";"479.01";"1";"5.71";"9";"COC(=O)c1cc2sc(-c3nc4cc(C(=N)NC(C)C)ccc4[nH]3)cc2c2ccccc12.Cl";"IC50";"'='";"16000.0";"nM";"4.80";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1016897";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL1154473";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2008";"CHEMBL3308500";""
"CHEMBL4474429";"";"0";"494.57";"1";"6.62";"9i";"COc1cccc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5cc(OC)ccc5nc4s3)cc2)c1";"IC50";"'='";"4900.0";"nM";"5.31";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4370777";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by propidium iodide fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4368931";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL4568408";"";"0";"538.63";"2";"6.93";"9b";"COc1cc(/C=C/C(=O)c2ccc(NC(=O)c3cc4cc5cc(C)ccc5nc4s3)cc2)cc(OC)c1OC";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4370777";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by propidium iodide fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4368931";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL3126174";"";"0";"624.58";"2";"4.18";"6h";"CCCCCCOC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O)Oc1cccc2ccccc12";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3130393";"Cytostatic activity against human MIAPaCa2 cells after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL3124861";"1";"Scientific Literature";"J. Med. Chem.";"2014";"CHEMBL3308500";""
"CHEMBL4226260";"";"0";"332.40";"0";"4.59";"5";"O=C(O)c1cc(-c2ccc(N3CCCCC3)cc2)nc2ccccc12";"IC50";"'='";"16700.0";"nM";"4.78";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4224225";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4219256";"1";"Scientific Literature";"J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4227280";"";"0";"614.52";"2";"2.54";"29";"CCCCCCOC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2c(N=[N+]=[N-])c(F)c(=O)[nH]c2=O)[C@H](O)[C@@H]1O)Oc1ccccc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4220264";"Cytotoxicity against human MIAPaCa2 cells after 72 hrs by MTS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4219052";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4211736";"";"0";"489.42";"1";"5.74";"20r";"Cc1ccc(Cc2nc(N)n(CC(=O)Nc3ccc(C)cc3)c2-c2ccccc2Br)cc1";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4191877";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4190235";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4159513";"";"0";"344.17";"0";"2.94";"6f";"O=C(Nc1ccccn1)c1cc(=O)[nH]c2cc(Br)ccc12";"IC50";"'='";"21300.0";"nM";"4.67";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4156024";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4152308";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL4203982";"";"0";"568.80";"2";"8.17";"22";"CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(NC(=O)NCc5ccc(C)cc5)C[C@H]4[C@]3(C)CC[C@@]21C";"IC50";"'='";"450.0";"nM";"6.35";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4192290";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4190255";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4162800";"";"0";"550.69";"2";"6.72";"7";"CC(=O)Oc1cc2c(c(C)c1OC(C)=O)C(=O)C=C1[C@@]3(C)CC[C@@]4(C)CC[C@@](C)(C(=O)O)C[C@H]4[C@]3(C)CC[C@]12C";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4192290";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4190255";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL79280";"BATABULIN";"2";"371.26";"0";"3.33";"T138067";"COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1F";"IC50";"'='";"47300.0";"nM";"4.33";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4197412";"Cytotoxicity against human MIAPaCa2 cells assessed as reduction in cell viability after 70 hrs by alamar blue assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4196030";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3308500";""
"CHEMBL2047533";"";"0";"563.63";"3";"5.64";"NOSH-2";"O=C(CCC(=O)Oc1ccccc1C(=O)Oc1ccc(-c2cc(=S)ss2)cc1)OCCCCO[N+](=O)[O-]";"IC50";"'='";"102.0";"nM";"6.99";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL2049788";"Cytotoxicity against COX deficient human MIAPaCa2 cells after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL2046423";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2012";"CHEMBL3308500";""
"CHEMBL4213144";"";"0";"506.73";"2";"7.07";"19";"CCCNC(=O)N[C@]1(C)CC[C@]2(C)CC[C@]3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)[C@]4(C)CC[C@@]3(C)[C@@H]2C1";"IC50";"'='";"660.0";"nM";"6.18";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4192290";"Antiproliferative activity against human MIAPaCa2 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4190255";"1";"Scientific Literature";"Eur J Med Chem";"2017";"CHEMBL3308500";""
"CHEMBL4483348";"";"0";"482.99";"1";"7.56";"9k";"Cc1ccc2nc3sc(C(=O)Nc4ccc(C(=O)/C=C/c5ccc(Cl)cc5)cc4)cc3cc2c1";"IC50";"'='";"9400.0";"nM";"5.03";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4370777";"Antiproliferative activity against human MIAPaCa2 cells after 48 hrs by propidium iodide fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4368931";"1";"Scientific Literature";"Bioorg Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL4582168";"";"0";"456.55";"0";"4.05";"6y";"CCc1nc(-c2ncc(OC)cn2)n(-c2cccc(C(=O)NCCCCc3ccccc3)c2)n1";"IC50";"'='";"1540.0";"nM";"5.81";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4304986";"Cytotoxicity against human MIAPaCa2 cells assessed as reduction in cell viability measured after 48 hrs by MTS assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4304741";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3308500";""
"CHEMBL4279660";"";"0";"510.42";"1";"4.86";"3f";"CCOc1ccc(-n2c(NNC(=S)Nc3ccc(Br)cc3)nc3ccccc3c2=O)cc1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL4262733";"Cytotoxicity against human MIAPaCa2 cells assessed as reduction in cell viability after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MIA PaCa-2 ";"None";"";"";"";"CHEMBL614725";"MIA PaCa-2";"Homo sapiens";"CELL-LINE";"CHEMBL4261533";"1";"Scientific Literature";"MedChemComm";"2017";"CHEMBL3308500";""
